file,winner,F1,F2,F3,edit
LSKDJOZKD_mono_0165,7,7,7,7,0
LSKDJOZKD_mono_0166,3,3,3,3,0
LSKDJOZKD_mono_0167,6,6,6,6,0
LSKDJOZKD_mono_0168,3,3,3,3,0
LSKDJOZKD_mono_0169,7,7,7,7,0
LSKDJOZKD_mono_0170,1,1,1,1,0
LSKDJOZKD_mono_0171,8,8,8,8,0
LSKDJOZKD_mono_0172,6,6,6,6,0
LSKDJOZKD_mono_0173,2,2,2,2,0
LSKDJOZKD_mono_0174,4,4,4,4,0
LSKDJOZKD_mono_0175,6,6,6,6,0
LSKDJOZKD_mono_0176,2,2,2,2,0
LSKDJOZKD_mono_0177,6,6,6,6,0
LSKDJOZKD_mono_0178,3,3,3,3,0
LSKDJOZKD_mono_0179,5,5,5,5,0
LSKDJOZKD_mono_0180,1,1,1,1,0
LSKDJOZKD_mono_0181,6,6,6,6,0
LSKDJOZKD_mono_0182,4,4,4,4,0
LSKDJOZKD_mono_0183,6,6,6,6,0
LSKDJOZKD_mono_0184,7,7,7,7,0
LSKDJOZKD_mono_0185,7,7,7,7,0
LSKDJOZKD_mono_0186,5,5,5,5,0
LSKDJOZKD_mono_0187,2,2,2,2,0
LSKDJOZKD_mono_0188,2,2,2,2,0
LSKDJOZKD_mono_0189,6,6,6,6,0
LSKDJOZKD_mono_0190,8,8,8,8,0
LSKDJOZKD_mono_0191,4,4,4,4,0
LSKDJOZKD_mono_0192,3,3,3,3,0
LSKDJOZKD_mono_0193,8,8,8,8,0
LSKDJOZKD_mono_0194,5,5,5,5,0
LSKDJOZKD_mono_0195,2,2,2,2,0
LSKDJOZKD_mono_0196,1,1,1,1,0
LSKDJOZKD_mono_0197,2,2,2,2,0
LSKDJOZKD_mono_0198,1,1,1,1,0
NOISY6969_mono_0001,5,5,5,5,0
NOISY6969_mono_0002,5,5,5,5,0
NOISY6969_mono_0003,5,5,5,5,0
NOISY6969_mono_0004,5,5,5,5,0
NOISY6969_mono_0005,7,7,7,7,0
NOISY6969_mono_0006,4,4,4,4,0
NOISY6969_mono_0007,3,3,3,3,0
NOISY6969_mono_0008,5,5,5,5,0
NOISY6969_mono_0009,4,4,4,4,0
NOISY6969_mono_0010,6,6,6,6,0
NOISY6969_mono_0011,4,4,4,4,0
NOISY6969_mono_0012,5,5,5,5,0
NOISY6969_mono_0013,4,4,4,4,0
NOISY6969_mono_0014,6,6,6,6,0
NOISY6969_mono_0015,5,5,5,5,0
NOISY6969_mono_0016,4,4,4,4,0
NOISY6969_mono_0017,3,3,3,3,0
NOISY6969_mono_0018,5,5,5,5,0
NOISY6969_mono_0019,1,1,1,1,0
NOISY6969_mono_0020,5,5,5,5,0
NOISY6969_mono_0021,2,2,2,2,0
NOISY6969_mono_0022,7,7,7,7,0
NOISY6969_mono_0023,4,4,4,4,0
NOISY6969_mono_0024,4,4,4,4,0
NOISY6969_mono_0025,8,8,8,8,0
NOISY6969_mono_0026,5,5,5,5,0
NOISY6969_mono_0027,8,8,8,8,0
NOISY6969_mono_0028,7,7,7,7,0
NOISY6969_mono_0029,3,3,3,3,0
NOISY6969_mono_0030,5,5,5,5,0
NOISY6969_mono_0031,3,3,3,3,0
NOISY6969_mono_0032,6,6,6,6,0
NOISY6969_mono_0033,4,4,4,4,0
NOISY6969_mono_0034,1,1,1,1,0
NOISY6969_mono_0035,4,4,4,4,0
NOISY6969_mono_0036,7,7,7,7,0
NOISY6969_mono_0037,5,5,5,5,0
NOISY6969_mono_0038,6,6,6,6,0
NOISY6969_mono_0039,6,6,6,6,0
NOISY6969_mono_0040,6,6,6,6,0
NOISY6969_mono_0041,5,5,5,5,0
NOISY6969_mono_0042,5,5,5,5,0
NOISY6969_mono_0043,4,4,4,4,0
NOISY6969_mono_0044,6,6,6,6,0
NOISY6969_mono_0045,7,7,7,7,0
NOISY6969_mono_0046,8,8,8,8,0
NOISY6969_mono_0047,4,4,4,4,0
NOISY6969_mono_0048,3,3,3,3,0
NOISY6969_mono_0049,4,4,4,4,0
NOISY6969_mono_0050,3,3,3,3,0
NOISY6969_mono_0051,2,2,2,2,0
NOISY6969_mono_0052,4,4,4,4,0
NOISY6969_mono_0053,3,3,3,3,0
NOISY6969_mono_0054,1,1,1,1,0
NOISY6969_mono_0055,7,7,7,7,0
NOISY6969_mono_0056,2,2,2,2,0
NOISY6969_mono_0057,4,4,4,4,0
NOISY6969_mono_0058,4,4,4,4,0
NOISY6969_mono_0059,6,6,6,6,0
NOISY6969_mono_0060,5,5,5,5,0
NOISY6969_mono_0061,6,6,6,6,0
NOISY6969_mono_0062,7,7,7,7,0
NOISY6969_mono_0063,4,4,4,4,0
NOISY6969_mono_0064,7,7,7,7,0
NOISY6969_mono_0065,1,1,1,1,0
NOISY6969_mono_0066,3,3,3,3,0
NOISY6969_mono_0067,5,5,5,5,0
NOISY6969_mono_0068,5,5,5,5,0
NOISY6969_mono_0069,6,6,6,6,0
NOISY6969_mono_0070,4,4,4,4,0
NOISY6969_mono_0071,3,3,3,3,0
NOISY6969_mono_0072,3,3,3,3,0
NOISY6969_mono_0073,3,3,3,3,0
NOISY6969_mono_0074,2,2,2,2,0
NOISY6969_mono_0075,4,4,4,4,0
NOISY6969_mono_0076,4,4,4,4,0
NOISY6969_mono_0077,3,3,3,3,0
NOISY6969_mono_0078,5,5,5,5,0
NOISY6969_mono_0079,7,7,7,7,0
NOISY6969_mono_0080,5,5,5,5,0
NOISY6969_mono_0081,2,2,2,2,0
NOISY6969_mono_0082,2,2,2,2,0
NOISY6969_mono_0083,7,7,7,7,0
NOISY6969_mono_0084,7,7,7,7,0
NOISY6969_mono_0085,4,4,4,4,0
NOISY6969_mono_0086,5,5,5,5,0
NOISY6969_mono_0087,4,4,4,4,0
NOISY6969_mono_0088,3,3,3,3,0
NOISY6969_mono_0089,6,6,6,6,0
NOISY6969_mono_0090,6,6,6,6,0
NOISY6969_mono_0091,4,4,4,4,0
NOISY6969_mono_0092,3,3,3,3,0
NOISY6969_mono_0093,7,7,7,7,0
NOISY6969_mono_0094,5,5,5,5,0
NOISY6969_mono_0095,7,7,7,7,0
NOISY6969_mono_0096,5,5,5,5,0
NOISY6969_mono_0097,8,8,8,8,0
NOISY6969_mono_0098,5,5,5,5,0
NOISY6969_mono_0099,8,8,8,8,0
NOISY6969_mono_0100,1,1,1,1,0
NOISY6969_mono_0101,5,5,5,5,0
NOISY6969_mono_0102,5,5,5,5,0
NOISY6969_mono_0103,4,4,4,4,0
NOISY6969_mono_0104,5,5,5,5,0
NOISY6969_mono_0105,5,5,5,5,0
NOISY6969_mono_0106,4,4,4,4,0
NOISY6969_mono_0107,3,3,3,3,0
NOISY6969_mono_0108,6,6,6,6,0
NOISY6969_mono_0109,6,6,6,6,0
NOISY6969_mono_0110,7,7,7,7,0
NOISY6969_mono_0111,6,6,6,6,0
NOISY6969_mono_0112,7,7,7,7,0
NOISY6969_mono_0113,4,4,4,4,0
NOISY6969_mono_0114,5,5,5,5,0
NOISY6969_mono_0115,1,1,1,1,0
NOISY6969_mono_0116,5,5,5,5,0
NOISY6969_mono_0117,5,5,5,5,0
NOISY6969_mono_0118,5,5,5,5,0
NOISY6969_mono_0119,7,7,7,7,0
NOISY6969_mono_0120,4,4,4,4,0
NOISY6969_mono_0121,4,4,4,4,0
NOISY6969_mono_0122,3,3,3,3,0
NOISY6969_mono_0123,5,5,5,5,0
NOISY6969_mono_0124,6,6,6,6,0
NOISY6969_mono_0125,1,1,1,1,0
NOISY6969_mono_0126,8,8,8,8,0
NOISY6969_mono_0127,1,1,1,1,0
NOISY6969_mono_0128,6,6,6,6,0
NOISY6969_mono_0129,6,6,6,6,0
NOISY6969_mono_0130,8,8,8,8,0
NOISY6969_mono_0131,6,6,6,6,0
NOISY6969_mono_0132,4,4,4,4,0
NOISY6969_mono_0133,6,6,6,6,0
NOISY6969_mono_0134,8,8,8,8,0
NOISY6969_mono_0135,4,4,4,4,0
NOISY6969_mono_0136,6,6,6,6,0
NOISY6969_mono_0137,1,1,1,1,0
NOISY6969_mono_0138,7,7,7,7,0
NOISY6969_mono_0139,1,1,1,1,0
NOISY6969_mono_0140,2,2,2,2,0
NOISY6969_mono_0141,1,1,1,1,0
NOISY6969_mono_0142,5,5,5,5,0
NOISY6969_mono_0143,6,6,6,6,0
NOISY6969_mono_0144,5,5,5,5,0
NOISY6969_mono_0145,3,3,3,3,0
NOISY6969_mono_0146,3,3,3,3,0
NOISY6969_mono_0147,4,4,4,4,0
NOISY6969_mono_0148,5,5,5,5,0
NOISY6969_mono_0149,3,3,3,3,0
NOISY6969_mono_0150,3,3,3,3,0
NOISY6969_mono_0151,4,4,4,4,0
NOISY6969_mono_0152,7,7,7,7,0
NOISY6969_mono_0153,1,1,1,1,0
NOISY6969_mono_0154,7,7,7,7,0
NOISY6969_mono_0155,6,6,6,6,0
NOISY6969_mono_0156,5,5,5,5,0
NOISY6969_mono_0157,4,4,4,4,0
NOISY6969_mono_0158,4,4,4,4,0
NOISY6969_mono_0159,5,5,5,5,0
NOISY6969_mono_0160,1,1,1,1,0
NOISY6969_mono_0161,4,4,4,4,0
NOISY6969_mono_0162,7,7,7,7,0
NOISY6969_mono_0163,5,5,5,5,0
NOISY6969_mono_0164,4,4,4,4,0
NOISY6969_mono_0165,5,5,5,5,0
NOISY6969_mono_0166,5,5,5,5,0
NOISY6969_mono_0167,4,4,4,4,0
NOISY6969_mono_0168,4,4,4,4,0
NOISY6969_mono_0169,3,3,3,3,0
NOISY6969_mono_0170,3,3,3,3,0
NOISY6969_mono_0171,6,6,6,6,0
NOISY6969_mono_0172,5,5,5,5,0
NOISY6969_mono_0173,5,5,5,5,0
NOISY6969_mono_0174,5,5,5,5,0
NOISY6969_mono_0175,6,6,6,6,0
NOISY6969_mono_0176,8,8,8,8,0
NOISY6969_mono_0177,3,3,3,3,0
NOISY6969_mono_0178,7,7,7,7,0
NOISY6969_mono_0179,6,6,6,6,0
NOISY6969_mono_0180,4,4,4,4,0
NOISY6969_mono_0181,8,8,8,8,0
NOISY6969_mono_0182,4,4,4,4,0
NOISY6969_mono_0183,7,7,7,7,0
NOISY6969_mono_0184,7,7,7,7,0
NOISY6969_mono_0185,4,4,4,4,0
NOISY6969_mono_0186,3,3,3,3,0
NOISY6969_mono_0187,1,1,1,1,0
NOISY6969_mono_0188,5,5,5,5,0
NOISY6969_mono_0189,7,7,7,7,0
NOISY6969_mono_0190,4,4,4,4,0
NOISY6969_mono_0191,4,4,4,4,0
NOISY6969_mono_0192,6,6,6,6,0
NOISY6969_mono_0193,3,3,3,3,0
NOISY6969_mono_0194,3,3,3,3,0
NOISY6969_mono_0195,8,8,8,8,0
NOISY6969_mono_0196,4,4,4,4,0
NOISY6969_mono_0197,7,7,7,7,0
NOISY6969_mono_0198,3,3,3,3,0
NOISY6969_mono_0199,3,3,3,3,0
NOISY6969_mono_0200,4,4,4,4,0
NOISY6969_mono_0201,3,3,3,3,0
NOISY6969_mono_0202,1,1,1,1,0
NOISY6969_mono_0203,2,2,2,2,0
NOISY6969_mono_0204,6,6,6,6,0
NOISY6969_mono_0205,4,4,4,4,0
NOISY6969_mono_0206,5,5,5,5,0
NOISY6969_mono_0207,4,4,4,4,0
NOISY6969_mono_0208,3,3,3,3,0
NOISY6969_mono_0209,6,6,6,6,0
NOISY6969_mono_0210,7,7,7,7,0
NOISY6969_mono_0211,5,5,5,5,0
NOISY6969_mono_0212,7,7,7,7,0
NOISY6969_mono_0213,6,6,6,6,0
NOISY6969_mono_0214,2,2,2,2,0
NOISY6969_mono_0215,2,2,2,2,0
PEEPOOPEE_mono_0001,1,1,1,1,0
PEEPOOPEE_mono_0002,2,2,2,2,0
PEEPOOPEE_mono_0003,6,6,6,6,0
PEEPOOPEE_mono_0004,3,3,3,3,0
PEEPOOPEE_mono_0005,4,4,4,4,0
PEEPOOPEE_mono_0006,2,2,2,2,0
PEEPOOPEE_mono_0007,2,2,2,2,0
PEEPOOPEE_mono_0008,2,2,2,2,0
PEEPOOPEE_mono_0009,2,2,2,2,0
PEEPOOPEE_mono_0010,2,2,2,2,0
PEEPOOPEE_mono_0011,8,8,8,8,0
PEEPOOPEE_mono_0012,2,2,2,2,0
PEEPOOPEE_mono_0013,7,7,7,7,0
PEEPOOPEE_mono_0014,2,2,2,2,0
PEEPOOPEE_mono_0015,2,2,2,2,0
PEEPOOPEE_mono_0016,3,3,3,3,0
PEEPOOPEE_mono_0017,1,1,1,1,0
PEEPOOPEE_mono_0018,8,8,8,8,0
PEEPOOPEE_mono_0019,2,2,2,2,0
PEEPOOPEE_mono_0020,8,8,8,8,0
PEEPOOPEE_mono_0021,8,8,8,8,0
PEEPOOPEE_mono_0022,3,3,3,3,0
PEEPOOPEE_mono_0023,1,1,1,1,0
PEEPOOPEE_mono_0024,3,3,3,3,0
PEEPOOPEE_mono_0025,3,3,3,3,0
PEEPOOPEE_mono_0026,1,1,1,1,0
PEEPOOPEE_mono_0027,4,4,4,4,0
PEEPOOPEE_mono_0028,4,4,4,4,0
PEEPOOPEE_mono_0029,8,8,8,8,0
PEEPOOPEE_mono_0030,3,3,3,3,0
PEEPOOPEE_mono_0031,3,3,3,3,0
PEEPOOPEE_mono_0032,1,1,1,1,0
PEEPOOPEE_mono_0033,3,3,3,3,0
PEEPOOPEE_mono_0034,8,8,8,8,0
PEEPOOPEE_mono_0035,3,3,3,3,0
PEEPOOPEE_mono_0036,3,3,3,3,0
PEEPOOPEE_mono_0037,4,4,4,4,0
PEEPOOPEE_mono_0038,3,3,3,3,0
PEEPOOPEE_mono_0039,3,3,3,3,0
PEEPOOPEE_mono_0040,4,4,4,4,0
PEEPOOPEE_mono_0041,4,4,4,4,0
PEEPOOPEE_mono_0042,3,3,3,3,0
PEEPOOPEE_mono_0043,4,4,4,4,0
PEEPOOPEE_mono_0044,4,4,4,4,0
PEEPOOPEE_mono_0045,2,2,2,2,0
PEEPOOPEE_mono_0046,8,8,8,8,0
PEEPOOPEE_mono_0047,4,4,4,4,0
PEEPOOPEE_mono_0048,3,3,3,3,0
PEEPOOPEE_mono_0049,2,2,2,2,0
PEEPOOPEE_mono_0050,3,3,3,3,0
PEEPOOPEE_mono_0051,8,8,8,8,0
PEEPOOPEE_mono_0052,2,2,2,2,0
PEEPOOPEE_mono_0053,4,4,4,4,0
PEEPOOPEE_mono_0054,3,3,3,3,0
PEEPOOPEE_mono_0055,4,4,4,4,0
PEEPOOPEE_mono_0056,2,2,2,2,0
PEEPOOPEE_mono_0057,2,2,2,2,0
PEEPOOPEE_mono_0058,8,8,8,8,0
PEEPOOPEE_mono_0059,8,8,8,8,0
PEEPOOPEE_mono_0060,4,4,4,4,0
PEEPOOPEE_mono_0061,3,3,3,3,0
PEEPOOPEE_mono_0062,2,2,2,2,0
PEEPOOPEE_mono_0063,3,3,3,3,0
PEEPOOPEE_mono_0064,2,2,2,2,0
PEEPOOPEE_mono_0065,7,7,7,7,0
PEEPOOPEE_mono_0066,1,1,1,1,0
PEEPOOPEE_mono_0067,1,1,1,1,0
PEEPOOPEE_mono_0068,4,4,4,4,0
PEEPOOPEE_mono_0069,2,2,2,2,0
PEEPOOPEE_mono_0070,3,3,3,3,0
PEEPOOPEE_mono_0071,8,8,8,8,0
PEEPOOPEE_mono_0072,8,8,8,8,0
PEEPOOPEE_mono_0073,2,2,2,2,0
PEEPOOPEE_mono_0074,7,7,7,7,0
PEEPOOPEE_mono_0075,7,7,7,7,0
PEEPOOPEE_mono_0076,8,8,8,8,0
PEEPOOPEE_mono_0077,8,8,8,8,0
PEEPOOPEE_mono_0078,2,2,2,2,0
PEEPOOPEE_mono_0079,3,3,3,3,0
PEEPOOPEE_mono_0080,5,5,5,5,0
PEEPOOPEE_mono_0081,5,5,5,5,0
PEEPOOPEE_mono_0082,3,3,3,3,0
PEEPOOPEE_mono_0083,2,2,2,2,0
PEEPOOPEE_mono_0084,8,8,8,8,0
PEEPOOPEE_mono_0085,3,3,3,3,0
PEEPOOPEE_mono_0086,3,3,3,3,0
PEEPOOPEE_mono_0087,6,6,6,6,0
PEEPOOPEE_mono_0088,6,6,6,6,0
PEEPOOPEE_mono_0089,4,4,4,4,0
PEEPOOPEE_mono_0090,2,2,2,2,0
PEEPOOPEE_mono_0091,4,4,4,4,0
PEEPOOPEE_mono_0092,4,4,4,4,0
PEEPOOPEE_mono_0093,3,3,3,3,0
PEEPOOPEE_mono_0094,3,3,3,3,0
PEEPOOPEE_mono_0095,3,3,3,3,0
PEEPOOPEE_mono_0096,1,1,1,1,0
PEEPOOPEE_mono_0097,3,3,3,3,0
PEEPOOPEE_mono_0098,8,8,8,8,0
PEEPOOPEE_mono_0099,8,8,8,8,0
PEEPOOPEE_mono_0100,7,7,7,7,0
PEEPOOPEE_mono_0101,8,8,8,8,0
PEEPOOPEE_mono_0102,2,2,2,2,0
PEEPOOPEE_mono_0103,7,7,7,7,0
PEEPOOPEE_mono_0104,7,7,7,7,0
PEEPOOPEE_mono_0105,1,1,1,1,0
PEEPOOPEE_mono_0106,4,4,4,4,0
PEEPOOPEE_mono_0107,2,2,2,2,0
PEEPOOPEE_mono_0108,2,2,2,2,0
PEEPOOPEE_mono_0109,6,6,6,6,0
PEEPOOPEE_mono_0110,3,3,3,3,0
PEEPOOPEE_mono_0111,1,1,1,1,0
PEEPOOPEE_mono_0112,1,1,1,1,0
PEEPOOPEE_mono_0113,3,3,3,3,0
PEEPOOPEE_mono_0114,2,2,2,2,0
PEEPOOPEE_mono_0115,3,3,3,3,0
PEEPOOPEE_mono_0116,4,4,4,4,0
PEEPOOPEE_mono_0117,4,4,4,4,0
PEEPOOPEE_mono_0118,2,2,2,2,0
PEEPOOPEE_mono_0119,2,2,2,2,0
PEEPOOPEE_mono_0120,8,8,8,8,0
PEEPOOPEE_mono_0121,8,8,8,8,0
PEEPOOPEE_mono_0122,2,2,2,2,0
PEEPOOPEE_mono_0123,2,2,2,2,0
PEEPOOPEE_mono_0124,2,2,2,2,0
PEEPOOPEE_mono_0125,3,3,3,3,0
PEEPOOPEE_mono_0126,2,2,2,2,0
PEEPOOPEE_mono_0127,8,8,8,8,0
PEEPOOPEE_mono_0128,7,7,7,7,0
PEEPOOPEE_mono_0129,4,4,4,4,0
PEEPOOPEE_mono_0130,4,4,4,4,0
PEEPOOPEE_mono_0131,2,2,2,2,0
PEEPOOPEE_mono_0132,8,8,8,8,0
PEEPOOPEE_mono_0133,1,1,1,1,0
PEEPOOPEE_mono_0134,3,3,3,3,0
PEEPOOPEE_mono_0135,1,1,1,1,0
PEEPOOPEE_mono_0136,2,2,2,2,0
PEEPOOPEE_mono_0137,4,4,4,4,0
PEEPOOPEE_mono_0138,3,3,3,3,0
PEEPOOPEE_mono_0139,8,8,8,8,0
PEEPOOPEE_mono_0140,8,8,8,8,0
PEEPOOPEE_mono_0141,2,2,2,2,0
PEEPOOPEE_mono_0142,8,8,8,8,0
PEEPOOPEE_mono_0143,6,6,6,6,0
PEEPOOPEE_mono_0144,2,2,2,2,0
PEEPOOPEE_mono_0145,2,2,2,2,0
PEEPOOPEE_mono_0146,2,2,2,2,0
PEEPOOPEE_mono_0147,3,3,3,3,0
PEEPOOPEE_mono_0148,1,1,1,1,0
PEEPOOPEE_mono_0149,3,3,3,3,0
PEEPOOPEE_mono_0150,5,5,5,5,0
PEEPOOPEE_mono_0151,2,2,2,2,0
PEEPOOPEE_mono_0152,8,8,8,8,0
PEEPOOPEE_mono_0153,1,1,1,1,0
PEEPOOPEE_mono_0154,2,2,2,2,0
PEEPOOPEE_mono_0155,2,2,2,2,0
PEEPOOPEE_mono_0156,1,1,1,1,0
PEEPOOPEE_mono_0157,2,2,2,2,0
PEEPOOPEE_mono_0158,6,6,6,6,0
PEEPOOPEE_mono_0159,8,8,8,8,0
PEEPOOPEE_mono_0160,6,6,6,6,0
PEEPOOPEE_mono_0161,8,8,8,8,0
PEEPOOPEE_mono_0162,4,4,4,4,0
PEEPOOPEE_mono_0163,8,8,8,8,0
PEEPOOPEE_mono_0164,7,7,7,7,0
PEEPOOPEE_mono_0165,1,1,1,1,0
PEEPOOPEE_mono_0166,3,3,3,3,0
PEEPOOPEE_mono_0167,7,7,7,7,0
PEEPOOPEE_mono_0168,3,3,3,3,0
PEEPOOPEE_mono_0169,2,2,2,2,0
PEEPOOPEE_mono_0170,7,7,7,7,0
PEEPOOPEE_mono_0171,2,2,2,2,0
PEEPOOPEE_mono_0172,2,2,2,2,0
PEEPOOPEE_mono_0173,3,3,3,3,0
PEEPOOPEE_mono_0174,2,2,2,2,0
PEEPOOPEE_mono_0175,1,1,1,1,0
PEEPOOPEE_mono_0176,3,3,3,3,0
PEEPOOPEE_mono_0177,3,3,3,3,0
PEEPOOPEE_mono_0178,3,3,3,3,0
PEEPOOPEE_mono_0179,8,8,8,8,0
PEEPOOPEE_mono_0180,1,1,1,1,0
PEEPOOPEE_mono_0181,6,6,6,6,0
PEEPOOPEE_mono_0182,3,3,3,3,0
PEEPOOPEE_mono_0183,4,4,4,4,0
PEEPOOPEE_mono_0184,8,8,8,8,0
PEEPOOPEE_mono_0185,3,3,3,3,0
PEEPOOPEE_mono_0186,1,1,1,1,0
PEEPOOPEE_mono_0187,3,3,3,3,0
PEEPOOPEE_mono_0188,8,8,8,8,0
PEEPOOPEE_mono_0189,8,8,8,8,0
PEEPOOPEE_mono_0190,2,2,2,2,0
PEEPOOPEE_mono_0191,2,2,2,2,0
PEEPOOPEE_mono_0192,3,3,3,3,0
PEEPOOPEE_mono_0193,2,2,2,2,0
PEEPOOPEE_mono_0194,3,3,3,3,0
PEEPOOPEE_mono_0195,7,7,7,7,0
PEEPOOPEE_mono_0196,8,8,8,8,0
PEEPOOPEE_mono_0197,5,5,5,5,0
PEEPOOPEE_mono_0198,2,2,2,2,0
PEEPOOPEE_mono_0199,3,3,3,3,0
PEEPOOPEE_mono_0200,6,6,6,6,0
PEEPOOPEE_mono_0201,5,5,5,5,0
PEEPOOPEE_mono_0202,4,4,4,4,0
PEEPOOPEE_mono_0203,8,8,8,8,0
PEEPOOPEE_mono_0204,1,1,1,1,0
PEEPOOPEE_mono_0205,3,3,3,3,0
PLM47TO8W_mono_0001,2,2,2,2,0
PLM47TO8W_mono_0002,1,1,1,1,0
PLM47TO8W_mono_0003,6,6,6,6,0
PLM47TO8W_mono_0004,1,1,1,1,0
PLM47TO8W_mono_0005,4,4,4,4,0
PLM47TO8W_mono_0006,1,1,1,1,0
PLM47TO8W_mono_0007,3,3,3,3,0
PLM47TO8W_mono_0008,2,2,2,2,0
PLM47TO8W_mono_0009,1,1,1,1,0
PLM47TO8W_mono_0010,2,2,2,2,0
PLM47TO8W_mono_0011,5,5,5,5,0
PLM47TO8W_mono_0012,3,3,3,3,0
PLM47TO8W_mono_0013,3,3,3,3,0
PLM47TO8W_mono_0014,2,2,2,2,0
PLM47TO8W_mono_0015,2,2,2,2,0
PLM47TO8W_mono_0016,3,3,3,3,0
PLM47TO8W_mono_0017,5,5,5,5,0
PLM47TO8W_mono_0018,2,2,2,2,0
PLM47TO8W_mono_0019,1,1,1,1,0
PLM47TO8W_mono_0020,1,1,1,1,0
PLM47TO8W_mono_0021,2,2,2,2,0
PLM47TO8W_mono_0022,6,6,6,6,0
PLM47TO8W_mono_0023,1,1,1,1,0
PLM47TO8W_mono_0024,3,3,3,3,0
PLM47TO8W_mono_0025,5,5,5,5,0
PLM47TO8W_mono_0026,3,3,3,3,0
PLM47TO8W_mono_0027,3,3,3,3,0
PLM47TO8W_mono_0028,2,2,2,2,0
PLM47TO8W_mono_0029,4,4,4,4,0
PLM47TO8W_mono_0030,2,2,2,2,0
PLM47TO8W_mono_0031,5,5,5,5,0
PLM47TO8W_mono_0032,3,3,3,3,0
PLM47TO8W_mono_0033,2,2,2,2,0
PLM47TO8W_mono_0034,3,3,3,3,0
PLM47TO8W_mono_0035,5,5,5,5,0
PLM47TO8W_mono_0036,3,3,3,3,0
PLM47TO8W_mono_0037,2,2,2,2,0
PLM47TO8W_mono_0038,2,2,2,2,0
PLM47TO8W_mono_0039,2,2,2,2,0
PLM47TO8W_mono_0040,3,3,3,3,0
PLM47TO8W_mono_0041,4,4,4,4,0
PLM47TO8W_mono_0042,3,3,3,3,0
PLM47TO8W_mono_0043,2,2,2,2,0
PLM47TO8W_mono_0044,6,6,6,6,0
PLM47TO8W_mono_0045,3,3,3,3,0
PLM47TO8W_mono_0046,2,2,2,2,0
PLM47TO8W_mono_0047,4,4,4,4,0
PLM47TO8W_mono_0048,3,3,3,3,0
PLM47TO8W_mono_0049,2,2,2,2,0
PLM47TO8W_mono_0050,2,2,2,2,0
PLM47TO8W_mono_0051,2,2,2,2,0
PLM47TO8W_mono_0052,1,1,1,1,0
PLM47TO8W_mono_0053,2,2,2,2,0
PLM47TO8W_mono_0054,2,2,2,2,0
PLM47TO8W_mono_0055,3,3,3,3,0
PLM47TO8W_mono_0056,1,1,1,1,0
PLM47TO8W_mono_0057,2,2,2,2,0
PLM47TO8W_mono_0058,2,2,2,2,0
PLM47TO8W_mono_0059,1,1,1,1,0
PLM47TO8W_mono_0060,2,2,2,2,0
PLM47TO8W_mono_0061,4,4,4,4,0
PLM47TO8W_mono_0062,2,2,2,2,0
PLM47TO8W_mono_0063,1,1,1,1,0
PLM47TO8W_mono_0064,1,1,1,1,0
PLM47TO8W_mono_0065,8,8,8,8,0
PLM47TO8W_mono_0066,2,2,2,2,0
PLM47TO8W_mono_0067,3,3,3,3,0
PLM47TO8W_mono_0068,6,6,6,6,0
PLM47TO8W_mono_0069,3,3,3,3,0
PLM47TO8W_mono_0070,2,2,2,2,0
PLM47TO8W_mono_0071,5,5,5,5,0
PLM47TO8W_mono_0072,8,8,8,8,0
PLM47TO8W_mono_0073,4,4,4,4,0
PLM47TO8W_mono_0074,1,1,1,1,0
PLM47TO8W_mono_0075,2,2,2,2,0
PLM47TO8W_mono_0076,2,2,2,2,0
PLM47TO8W_mono_0077,2,2,2,2,0
PLM47TO8W_mono_0078,2,2,2,2,0
PLM47TO8W_mono_0079,8,8,8,8,0
PLM47TO8W_mono_0080,1,1,1,1,0
PLM47TO8W_mono_0081,4,4,4,4,0
PLM47TO8W_mono_0082,5,5,5,5,0
PLM47TO8W_mono_0083,6,6,6,6,0
PLM47TO8W_mono_0084,1,1,1,1,0
PLM47TO8W_mono_0085,5,5,5,5,0
PLM47TO8W_mono_0086,8,8,8,8,0
PLM47TO8W_mono_0087,3,3,3,3,0
PLM47TO8W_mono_0088,2,2,2,2,0
PLM47TO8W_mono_0089,1,1,1,1,0
PLM47TO8W_mono_0090,4,4,4,4,0
PLM47TO8W_mono_0091,2,2,2,2,0
PLM47TO8W_mono_0092,4,4,4,4,0
PLM47TO8W_mono_0093,2,2,2,2,0
PLM47TO8W_mono_0094,1,1,1,1,0
PLM47TO8W_mono_0095,2,2,2,2,0
PLM47TO8W_mono_0096,4,4,4,4,0
PLM47TO8W_mono_0097,2,2,2,2,0
PLM47TO8W_mono_0098,2,2,2,2,0
PLM47TO8W_mono_0099,7,7,7,7,0
PLM47TO8W_mono_0100,2,2,2,2,0
PLM47TO8W_mono_0101,3,3,3,3,0
PLM47TO8W_mono_0102,2,2,2,2,0
PLM47TO8W_mono_0103,2,2,2,2,0
PLM47TO8W_mono_0104,1,1,1,1,0
PLM47TO8W_mono_0105,7,7,7,7,0
PLM47TO8W_mono_0106,2,2,2,2,0
PLM47TO8W_mono_0107,2,2,2,2,0
PLM47TO8W_mono_0108,3,3,3,3,0
PLM47TO8W_mono_0109,1,1,1,1,0
PLM47TO8W_mono_0110,1,1,1,1,0
PLM47TO8W_mono_0111,5,5,5,5,0
PLM47TO8W_mono_0112,4,4,4,4,0
