e1,e2,e3,e4,e5,e6,e7,e8
88.5,68,30.8,79,133.4,86.6,117.9,926.2
320.8,194.6,129.2,123.7,165.3,814.5,840.2,1069.7
203.6,126.8,112.8,117.3,103.7,114.3,140,247.3
307.7,153.3,142.2,146.8,156.6,228.7,235.6,223.2
65.5,202.5,30.9,39.8,36.4,45.3,49.5,49.5
186.5,335.8,186.2,136.2,161.2,183.1,493.7,575.4
110,71,72.2,85.1,86.4,85.5,66.6,88.2
116.1,255.8,252.2,199.3,212.6,245.9,247.5,240.8
297.8,600.7,412,358.5,256.7,175.2,172.4,196.4
338.3,368.4,318.3,325.2,219.1,150.2,164.2,195.2
206.5,110.1,124,110.9,102.7,147.2,133.8,154.1
10460.2,83.3,76.9,60.3,78.2,147.5,186.8,354.6
413.6,91.1,87.3,78.7,132,206,128,103.2
427.6,321.6,65.6,56.4,47.5,54,57.1,55
125.7,136.9,163.9,394.5,394.4,288.8,185.3,175.8
165.4,44.1,37.8,34.4,39.9,55.3,105.8,341.2
173.8,501.9,87.8,89,93,89.5,86.7,114.5
178.1,314,181.7,88.9,72.2,93.4,123.7,105.6
146.3,188.6,65.4,58.5,91.7,115.7,123.7,163.2
10075,334.4,53.9,56.1,53.8,71.2,111.5,294.1
115.5,556.9,65.6,66.8,63.3,73.8,128.1,218.5
543.2,209.7,70.4,40.9,42.1,43.9,48.3,96.3
234,105.7,103.7,102.2,114,142.1,171.6,527.9
221.4,177.4,166.3,177.6,238.7,452.9,486.9,311.1
121.9,83.3,64.2,89.8,91,104.5,110.2,114.4
301.5,264.8,112.1,90,56.7,55.1,55.8,55.1
248.8,229.6,147.9,123.9,115.4,148.6,321.4,773.1
184.1,279.8,134.5,111.5,106.9,139.4,269.2,327.8
151.3,137.1,254,154.1,93.3,119.9,110.3,103.5
513.2,458.5,326.1,90.8,127.5,83.2,110.6,310.9
292.7,330.5,268.2,326.1,307.4,264.9,240.1,238.4
193.2,286,88.3,88.9,108.4,130.1,141.1,144.3
144.1,586.2,209.6,187.8,166.2,112.5,96.5,118
242.8,489.5,326.9,132.4,127.6,125.6,207.1,256.1
151.2,264.4,43.6,39.7,46.5,41,51.9,84
184.7,360.7,335.2,224,204.9,197.7,179.8,163.5
378.9,608.1,288.1,91,153.1,137.1,120.4,126
10094.4,227.7,343.8,186.9,93.4,90.6,82.1,98.2
386.5,188.4,266.9,87.8,88.8,39.6,39,39.6
227.5,230,37,34,36.1,50.1,126.2,114.2
184.3,148.6,52.5,112.6,145.8,145.1,172,506
198.5,383.1,266.6,213.1,270,285.1,274.9,253.4
370.2,680.3,691.5,216.9,71.9,78.7,141.9,301.6
79.1,194.7,354.1,43.9,46.5,38.3,35.5,45.2
326.8,96.9,92.1,66.5,70.2,148.6,154.8,131.1
306.8,245.1,255.2,219.4,262.7,253.2,259.1,266
108.7,101.6,224.8,74.5,51.6,41.6,80.4,76.4
10305.1,335.3,156.8,171.4,180.8,189.8,563.4,706.5
334.2,104,103.9,132.5,150.6,325.5,893,813.5
163.6,137.8,128.4,172.9,115.2,80.9,72.2,67.4
100.2,121.5,81.1,66.6,81.3,103.9,104.1,127.5
505.3,142.4,165.3,150.8,162.3,193.8,138.2,156.5
74.3,53.1,50.8,68.4,65,64.9,80.5,105.4
501.3,248,51.4,85.6,80.2,79.3,114.6,114.4
10230.3,37.1,35.4,30.2,34.3,117.5,542.6,1478.3
148.4,89,45.8,59.9,49.5,68.8,78.7,99.9
104.3,133,162,144.7,367,390.2,625,736.4
10237.6,80.5,93.8,101.8,86.7,106.9,217.4,325.8
80.4,115,83.5,90.4,84.7,63.2,128.1,252.2
397.7,458.8,139.2,131.4,141.7,140.3,136.4,156.5
302.1,114.1,88.1,83.2,82.1,106.6,258.8,310.8
10091.2,126.6,140.9,105.3,277.6,240.9,304.1,149.9
493.8,334.8,77.3,87.9,78.6,101.1,89.6,139.7
10037.4,10066.5,12.2,13.2,13.8,11.5,16.3,22.3
10210,10434.3,421,151.6,167.5,137.5,134.3,176.4
157.5,400.8,139.6,92.8,83.1,87.8,93.1,95.7
341,368.6,429.4,228.7,135.6,138.7,116.6,140.8
405.9,430.5,315.8,246.9,199,169.5,184.3,219.7
239.7,88.3,89.2,95.1,100.4,227.7,480.1,327.8
109.9,101.3,154.5,245.6,223.9,212.9,224.1,653
18.5,22.3,34.9,35.6,57.6,64.3,221.1,130.4
639,67.1,74.6,93.1,176.3,165.9,365.5,124.6
10071.9,76.5,160.2,74.1,50.5,41.4,91,718.6
965.2,89.6,74.2,151.3,542.3,132.8,137,291.2
413.2,118,99.8,96.2,179.5,326.2,296,378.4
40.8,37.2,37.3,41.2,48.1,907.3,859.9,674.1
37.1,33.1,47.7,38.5,35,35.8,191.3,757.5
1077.9,137.7,148.5,231.7,276.4,300.9,283,260.4
58.6,45.4,48.4,55.3,55.6,115.4,86.8,110.1
74.6,67.3,139.6,180,195.8,274.7,248.7,239.2
478.8,82.3,88.5,135.3,328.8,160.6,101.7,59.9
536.1,61.8,85.7,116,120.3,173,227.9,144.1
563.9,181.4,698.8,393.2,305.7,169.6,72.9,105.5
429.5,108.6,119.7,145.6,170,151.8,214.2,312.4
663,119.9,147.3,151.2,151.3,209.8,171.5,170.3
10390.9,582.8,155.1,183.5,330.7,437.8,303.8,325.7
132.7,142.3,236.8,379.1,379.8,237,153.9,276.2
454.7,608.4,157.8,167.1,191.3,166.5,148.5,130.1
643.9,172.4,289.3,266.4,185,209.7,172.4,872.2
476.7,353,214.7,603.3,847,444.4,155.8,119.1
528.6,280.1,377.2,433.4,286.7,249.7,368,240.6
93.4,78.4,77,147.5,158.9,151.5,342.9,284.6
30,39.2,42.3,44.5,108.2,175.8,161.3,148.9
10651,148.6,134,312.1,397.6,408.4,328.2,260.8
10171.5,86,81,130.3,187.6,132.7,144.9,315
67.3,74.6,10081.8,10079.2,97.3,199.5,352,540.6
357.2,495.7,144.1,71.3,145.2,636.7,848.6,136.2
271.8,10125,186.2,111.6,122.4,161.3,350,414
741.6,633.7,178.9,167.5,377.5,256,191.4,134.6
796.1,335.8,314.6,403.4,343.7,468.2,358.6,455.1
10390.5,199.5,117.3,128.6,131.5,152.8,167.5,278.4
88.3,117.1,115.4,119.7,302.5,350.9,315.1,373.1
10583.2,153.6,151.3,243.5,286,559.8,547.4,285
220.7,219.4,350.8,374.8,404.6,496.9,369,91.4
120.9,235.3,101.2,401.1,309.3,355.1,344.7,266.9
10496.8,814.1,59.4,77.1,78.2,73.7,145.5,140.1
10059.7,43.8,38.7,31.3,41,53.8,61.4,68.6
500.6,47.8,32.9,35.4,47.8,92.9,100.5,88.7
10387.2,10750,161.3,194.1,451.1,463.5,533.2,448.1
10376.6,10302.7,248.9,156.7,232.1,179.7,248.9,402.8
10275.5,493.7,386.3,71,122.7,111.7,110,246.9
209.1,131.6,127.2,254.9,148.1,233.5,294.3,208.7
10467.2,1014,102,83.2,105.4,125.7,169.1,173.2
10059.9,48,38.6,34.3,60.3,45.7,78.1,126.2
126.7,91.9,106.1,137.6,280.9,237.4,236.8,229.2
594.6,153,292.2,617.9,457.9,403.7,163.8,152.8
662.8,107.6,169.5,61.3,632.6,106.8,104.8,241.9
10318.6,162.8,129.7,213.3,298.4,234.1,564.7,436
10074.3,31.8,35.5,42.2,49.2,66.9,207.1,200.4
540.7,248.5,124.9,146.7,601.6,540.5,217.6,185.4
308.6,250.5,733,775.1,540.9,354.6,129.7,82.3
605.9,80.7,92,139.2,162.7,221.7,699.4,266.3
222.6,65.6,60.3,53.6,57.1,102.5,150.6,153.5
735.3,479.1,50.1,76.3,426.5,467.8,225.6,300.2
10204.1,1005.5,65.7,46.1,69.4,208,299.9,497.4
995.1,57.4,96.3,353.4,595.6,461,366.7,360.8
10579.8,77.8,89.4,117.9,118.7,206.5,370.7,442.7
552.5,100.5,152.3,339.6,703.1,442.6,468.6,68.1
94.1,117.2,320.4,414.8,89.3,96.6,144.8,64.7
461.7,292.2,134.9,119.1,122.8,150.1,305.9,328.1
962.1,102,83.2,126.3,303.4,346.1,425.2,282.1
610.3,102.6,102.7,116.5,120.8,157.9,230,253.8
10311.6,332.2,92,106.7,170,158.8,234.6,287.2
700.3,37.6,45.2,61.6,78.2,63.8,140.4,116.1
10040.8,10036.7,10035.9,10037.1,10048.2,10122,249.7,605.4
118.5,280.5,664.1,404.8,337,148.5,232.7,307.3
83.4,87.5,132.5,147.2,150,124.9,133.8,110.3
325.4,446.7,547.1,37.9,51.8,79.8,88.5,188.6
401.4,112.1,159.9,10127.7,10107.4,10169.5,567.9,591.3
356.8,435.9,111.2,210.2,277,285.8,574.6,666.8
109,95.8,264.1,404.5,450.7,454.9,548.6,47.9
445.3,84.1,96.5,125.9,178.2,138,313.9,79.4
99.3,64.6,69.2,120.7,128,73.8,145.4,97.7
802.4,123.2,96.5,67.2,50.2,171.3,45.5,63.9
10170,10083.5,10096.3,286.2,123.6,68,56.9,73.5
346.4,226,695.6,442.2,390.5,387.5,201.3,133.5
502.3,110.7,191.2,243.1,243.3,198.5,455.2,110.2
329.1,221.8,250.1,296.1,310.8,327.6,435.4,399.9
10517.7,128.4,116,170.6,156,195.6,501.1,460.6
286.9,58.4,48.7,99.7,46.7,54.7,55.7,58.6
10684.9,1093.5,402.5,145.6,124.1,152.9,278.4,275.9
82.2,79.3,59.3,92.3,117.6,143,214.1,387.7
464.2,145.4,185.3,449.8,396.9,632.9,303.2,183.8
10482.8,468.9,211.9,105.4,161.7,182.1,153.9,67.1
367.7,957.8,127.1,131.4,166.5,423.6,351,177.9
1120.6,260.9,70.5,82.7,173.7,503.9,232.7,226.5
390.1,702,738.9,154.3,161,152.7,238.1,501
708.5,397.8,349.6,364,430.2,297.8,331.2,330.1
667.7,660.8,135.6,82,116.3,479,190.6,208
10072.2,44.3,51.9,55.2,487.7,94.2,81.4,95.7
10107.1,10295.6,339.8,91.6,172.8,163,197.6,359.9
10091.1,10461.8,266.5,128.6,156.2,153.4,263.6,177.5
998.1,261,186.3,580.8,383.7,209.5,579.7,421.9
10497.1,90,79,205.5,266.6,283.1,458,389.1
10237.3,454.1,130.5,139.7,218.2,226.1,271.1,337.2
101,123.4,181.7,142.1,184.6,463.1,455.9,473
10181.3,183.2,173.4,184.4,250.7,311.2,302.8,257.6
947.2,298.2,292.7,476.7,488.3,471.5,384.3,266.9
1009.4,215.6,189.1,300.1,388,525.5,188.7,159.1
1109.1,591,344.9,338,459.2,380.9,221.6,247.9
481.7,878,246.6,379.2,547.4,638.7,261.7,94.3
66.6,50.4,245.7,130.5,179.7,61.3,64.8,65.5
553.5,173.7,132.9,225.8,653,448.1,111.6,134.9
10635.7,444.6,500.3,711.6,892,737.7,255.2,556.1
36.2,36.2,61.3,37.8,67.8,81.7,62.9,84.4
10430.8,539.4,298.4,85.9,103.9,91.1,98.7,235.6
166,99.6,153.1,203.1,150.9,329.1,310.2,107.3
194.5,102.4,119.9,238.1,263.4,276.9,253.7,231.4
120.4,156.7,226.3,335.9,192.6,80,81.9,85.3
169.2,86,84,100.4,247.7,213.5,594.5,234.5
50.3,129.5,153.3,147.7,155.6,692.3,817,855.3
61.3,79.1,101.6,112.1,108.6,150.8,162,152
989.3,292.2,158,319.4,436.3,377.5,389.1,512.8
11086.1,67.5,107.3,81.6,174.2,173.9,233.3,208.4
224.8,238.6,205.4,289.8,358.1,435.3,601.4,258.4
349.5,336.7,272.5,210.1,263,289,519.1,398.6
487.6,94.7,79.5,77.9,414.8,556.3,471.5,463.1
174.6,79.6,176.5,225.2,271,363.8,362.2,211.6
47.5,38.7,41.6,82.5,59.5,96.3,190.8,145.3
304.4,205.3,220.2,262.4,283.2,240.7,162.2,150.8
10367.8,148.4,115.9,214,266,233.7,129.7,110
582.9,74.2,152.5,178.6,245.8,205.8,268.2,292.2
503.8,135,163.2,279.1,614.3,607.7,147.2,155
121.6,114.7,219.6,203.4,215.2,461.5,247.7,378
654.4,16.5,15.3,15.4,26.2,39.1,31.8,35.2
794.9,111.6,170.9,238,214.8,176.6,159.6,166.4
532.7,160.8,166.3,584.2,681.1,623.8,374.2,93.2
294.4,237.6,214.2,169.4,164.2,195.5,150.5,282.9
10164.2,575.3,224.4,161.6,194,300.1,261.9,173.4
10504,460.6,121,120.5,236.4,168.3,278.5,300.6
46.7,46.5,77.8,99.8,427.9,377.4,540.3,87.1
394.3,129.2,511.4,569.1,517.1,417.3,743.5,119.8
74.8,226.9,135.4,177.2,139.3,319.6,176.2,153.7
10340.4,136.2,121.3,197.9,242.5,336.1,506.5,386.7
44.2,45.6,85.8,153.3,263.2,116.8,86.2,139.7
462.6,130.4,184.1,241.4,200.8,266.7,182,192
640.2,208.4,160,146.2,263.9,416.4,374,198
759.9,236.5,225.4,239.1,325,350.8,439.2,389.7
531.9,757.4,304.4,480.2,683.2,847.2,375.1,263
599.3,350.8,281.9,383.3,599.2,521.5,410.8,237.8
10483,175.5,179.5,486.1,644.9,611.7,507.5,201.3
162.5,184.4,175.1,187,99.7,138.3,184.7,88.5
181.6,348.4,600.8,441.5,967,105.2,118,139.6
167.6,90.1,118,178.8,165.9,424.3,218.1,153.9
625.9,91.2,115.7,174.5,402.9,534.5,894.2,972
553.7,112.4,125.5,184.9,254.1,304.3,223,201.8
813.6,669.4,74.4,99.9,140.2,197.7,193.3,229.2
104.3,144.2,352.9,285.5,515.1,414.8,353.2,113.9
10530.8,262.4,197.7,338.7,333.9,439,428.1,373.7
623.7,128,127.1,152.3,111.5,114.3,179.1,602.1
246.7,100.5,182.2,292.2,364.3,245.2,475.5,517.9
78,80.7,150.6,136.8,266.2,274.1,114.7,76.8
113,125.2,235.6,526,256.6,903.3,174.4,133.4
362.2,80,117.3,186.4,227.8,184.4,269.1,347.2
755.8,73.4,75.5,124.4,152.6,130.8,209.5,252.6
276,434.8,574.9,571.3,460.9,555.5,323.8,628
732.1,171.7,181.4,285.9,265.6,371.8,367.4,365.5
485.1,344.4,209.2,212.5,215.8,185.9,239.6,281.8
503.6,390,244.9,227.6,227.2,356.6,212.6,120.3
127.3,266.7,166,373.4,753.1,54.5,57.6,71.9
52.8,51.8,83.5,98.6,215.4,395.7,436.7,46.8
10672.7,282,174.3,142.2,199.2,622.1,455.6,234.9
553.5,623.2,712.3,447.7,224.7,516.8,242.2,191.1
156,318.4,320.7,350,387.8,609.5,135.8,142.8
143.8,179.4,351.3,367.8,381.6,523.7,235.5,164.2
10707.6,126.5,75.7,112,109.4,114.9,92.5,144.4
273.1,143.9,139.1,156.7,167.9,165.5,132.6,222.6
237.5,56.8,54.8,71.9,60.8,61.3,91,143.7
332.3,43.2,61.4,74.5,97.4,285.3,477,644.1
10797.1,414.1,546.9,149.3,159.4,160.3,147.6,190.6
461.4,173.3,377.1,465.5,201.8,245,360.9,173.4
596.3,111.8,169,447.3,130.1,134.2,158.8,147.9
10589.2,35.2,31.7,40.5,40.2,99.7,126,105.8
97.2,89,144.1,119.7,95.8,186.8,233.9,319.7
56.7,68.7,488.3,213,578.7,576.7,138.8,157.5
759.5,184.8,168.6,268.5,321.3,329.1,298,203.9
10991.5,100.1,93.9,285.4,285.6,269.8,261.4,267.6
10194.4,10855,131.7,177.6,155.6,154.6,207.4,219.4
47.7,53.2,157.1,348.4,146.5,560.7,41,38.9
62.8,111.9,231,288.1,337.1,312.1,332.5,62.8
681.4,268.8,479.9,479.5,241.3,206.2,295.4,215.6
10720.2,370,46.6,56.6,82.8,90.4,176.2,349.3
443.3,52.5,56.4,52.1,192.6,207.8,176,146.6
396,317.8,470.4,707.7,605.1,357.7,317.2,216.7
686.2,163.3,66.7,85.3,133.1,139.5,195.7,139.9
104.6,122.6,140.7,144.6,130.2,218.2,411.9,447.2
1264.6,219.6,154.1,412,200,207.8,193.9,208.2
365.6,206.7,223.9,341.9,333.9,149.3,147.7,128.6
582.5,66.9,100,166.3,186.8,164.1,74.8,66.6
179.8,155.1,622.5,640.8,367.8,693.1,322.6,185.2
562.4,32.1,86,115.8,159.5,179.5,169.6,164.9
62.8,67,56,96.5,112.2,128,317.2,161.2
84.1,75.8,95.8,91.7,91,109.9,119.2,134.8
775.5,321.2,142.2,201.1,190.6,223.7,314.2,354.6
326.9,359.2,612.9,856.5,582.2,116.4,114.8,127.2
10455.3,10134,10150.1,10198.8,10181,10404.9,758.7,488.3
98.5,107.7,158.3,72.2,65,153.3,296.6,106.4
10040,40.4,62.2,85.7,147.3,446.9,189.1,69.3
925.7,370.4,148.9,360.9,154.1,156.8,391.9,393.9
10485.1,91.9,433.5,290,57.1,49.2,49.6,64.9
10547.2,172.5,182.9,154,55.2,58.1,60.5,57.2
610.4,662.5,471.7,349.4,488.9,862.1,782.6,482.3
10669.9,10680.5,679.9,364.1,404.6,243.9,188.4,131.9
48.6,72.2,93.7,75.9,84.8,224.2,337,623.5
422.8,140.5,136.6,144.5,151.2,199.6,581.5,605
98.2,86.9,96.1,89.7,96.1,143.7,326.8,665.9
34.2,41.2,44.2,35.3,41.3,70.8,523.9,924.6
182.2,87.7,115.9,106.2,86.2,71,75.7,971.6
65.6,67.9,66.3,68.5,122.9,123.9,93.1,73.9
162.7,178,183.5,122.2,200.1,723.6,672.5,739.5
43.8,45.2,47,55.6,98.2,162,461.6,546.6
79.8,80.4,76.1,88.1,79.6,134.9,194.9,289.5
132.5,116.3,116.4,133.3,226.2,162.1,215.2,194.4
80.4,89.6,96.3,103.3,203.1,170.3,162.1,192.3
64.5,43.1,58,216.8,82.9,66.4,71.4,125.7
734.5,114,110.5,100.9,98.8,126.9,127.1,119.3
1074.7,124.2,91.9,130,192.8,176.4,185.6,170.5
55.8,50,44.3,46.1,59.5,61.2,47.3,55.8
126.8,42.3,45.6,53.2,52,75.2,66,102
587,100.8,102.3,107.8,115.5,167.5,200.8,174.6
770.1,125.6,116.5,140.8,162,153,155.7,172.4
393.5,115.6,127.6,119.5,112.1,128.9,207.1,473.6
707.4,107.3,127.3,141,109.5,125.5,165.4,221.7
18.3,22.9,18.8,19.9,51.3,57.5,58.4,78.5
81.2,92.6,104.4,116.6,119.4,95.1,92,108.3
114.1,100.5,118.3,152.7,138.2,137,222.7,414.7
164.8,107.4,112.7,136.9,131.5,95.4,99,333.2
113.2,113.7,116.9,128.5,133.7,120.9,115.1,122.8
372.3,219,122.6,171.1,194.6,250.7,265.9,339.9
184.1,252.4,173.8,110.6,83,85.2,105.3,140.8
191.3,110.4,84.4,134.1,165.5,110.1,165.1,655
538.5,265.7,166.7,211.9,183.5,629,359,584.4
236.7,62,146.6,66.4,77.4,79.7,78.8,91.6
431.5,217.3,280.4,115.6,131.1,158.9,195,257.2
10584.3,217,235.5,237.3,352,350.3,360.6,327
106.1,97.9,118.5,97.8,89,327.8,436.8,757.4
545.6,217.7,135.4,151.4,151,146.3,150.4,296.5
490.4,63.3,70.3,78.3,65.8,76.8,85.7,144
151.8,118.3,112.5,115.8,139.4,176.2,222.2,184.1
50.1,52.6,54.3,50.1,45,175.7,282.3,332.9
113.4,126.7,102.5,118.5,137.4,346.2,185.6,158
106.9,93.1,111.6,106.9,112.1,117.9,97.5,121.8
915.1,140.7,214,774.7,392.1,356.5,409,257.3
83.5,76.2,83.4,109.7,169.4,150.6,145.5,167
185.3,116,74.6,84.6,348,105.7,101.6,94.2
184.6,83.7,81.3,69.7,79.6,93.9,81.3,89.9
77.5,51,29.7,35.6,94,45,50.1,63.6
438.3,252.9,269,269.2,253.2,346,376.6,296.5
459.6,448.1,553.4,485.4,415.7,368.1,412.3,484.3
240.8,123.2,99.7,99.9,108.2,118,129.8,129.1
277.6,258.3,293.5,474,383.4,442.4,320.6,304.5
484.1,447.7,440.5,107.1,135.2,138.3,147.3,138.9
123.7,86,62.8,76.3,86.3,91.6,102.9,116.1
84,64.7,67.6,94.8,148.3,139.6,103.9,207.2
55.9,48.8,72.2,146.6,92,315.6,306.5,156.7
592.9,294.1,319.2,376.5,315.1,350.4,312.2,348
70.2,70.6,73,75.8,105,171.6,346.8,208.4
96.2,93.5,118.2,178.3,209,279.4,265.9,179.6
103.1,97.7,107.5,107.6,117.3,101.8,116.6,100.8
190.7,91.6,90.5,227.8,267.3,127.9,116.6,110.9
224.9,300.8,333.6,556.8,612.3,593.8,785.5,994.4
434,45,70.2,104.6,89.2,62.9,143.1,320.7
64.2,43.3,77.5,146.3,191.2,137.2,84,60.8
93.5,94.4,118.1,160,185.4,214.9,221.3,242.8
357.1,23.5,29.2,33,46.5,63.4,85.1,112.2
314.3,195.5,70.8,63.5,94.7,74.1,189.1,199
658.9,155.9,165.4,161.5,161.3,168.1,209.8,301
82.9,101.8,146.3,170.5,176.9,673,610.9,422
159.6,181,180.1,196.4,227.8,537.1,539.1,171.9
262.7,222.4,199.7,725.9,738.5,289.4,169.1,153.3
823.8,185.4,264.4,330.2,274.1,292.9,495.1,697.8
510.3,33.5,30,54.1,111.7,67.3,118.3,126.8
311.6,156.2,155.8,209.3,138.6,134,167.4,157.1
672.7,134.4,124.6,198.6,177.1,182.5,208,269.3
98.3,90.3,210.1,102.5,221.4,106.8,107.6,90.8
10346.5,101.9,210.5,92.3,52.2,162.5,555.7,844.1
124.4,130,252.2,279.2,459.8,706.8,360.9,123.9
86.3,88.9,86.1,82.5,103.3,492.3,473,557.6
289,554.2,707.4,1461.5,1178.2,706.8,443.3,321.3
240.8,116.5,126.7,168.8,152,182.4,433.3,294.8
171.5,90,95.9,104.7,143.6,150.1,223.9,261.6
95.5,84,94.2,107.6,108.1,149.3,131.6,133.2
33.7,29.9,36,43.6,39.6,46.5,66.6,91.8
389.8,157.4,139.9,188.5,239.7,180.9,140.7,135.8
27,28.6,31.2,36.4,29.1,66.9,522.6,857.7
248.4,94,61.2,43,74.8,63,469.4,451.6
320.9,274.4,291.3,304.9,271.2,630.8,674.9,813.5
587.9,350.9,433,439.6,145.7,107.2,111.5,130.9
125.5,148.7,171.9,148.6,191.3,244.7,256,919
53.1,52.9,60,55.6,48,79,102.5,143.8
185.8,187.8,209.9,243.3,250.5,300.1,279.6,137.7
81.9,49.8,48.6,56,68.8,104.4,374,421.8
336.8,160.4,165.6,162.2,161.4,216.7,282.9,493.9
98.2,114.5,134.9,143.1,158.1,1074.3,703,668.1
143.6,137.9,135.2,132.1,286.6,336.5,483.2,649
92.6,37.6,115.8,96.9,91.5,66.8,56.3,55.7
428.5,499.8,225.9,163.6,177.1,203.3,319.6,417.9
102,82.6,86.7,189.1,301.5,304.7,472.3,683.5
78.1,78.4,83.2,89.1,106.9,344.1,266,197.2
263.7,61.6,235.7,287.2,627,640.3,748.4,620.5
482.8,149.2,48.7,47.8,84.6,80.9,73.1,61.8
89.5,64.3,247.5,188.6,111.3,110.2,110.8,131.2
242.1,156,187.7,218.2,210.4,189.9,257.4,315.3
104.6,103.6,234.1,409.9,248.7,195.9,91,122.6
119.2,108.5,318.7,110.3,178.7,480,705.7,926.2
71.5,58.8,56.6,68.4,86.1,278.1,590,577.7
256.1,201.3,208.8,257.9,243.4,281.5,240.7,249.5
194.7,56.2,65.3,74.5,104.5,100.6,112.8,120.6
158.9,201,205.8,187.1,203.7,220.7,222.1,218.5
202.6,174.5,220.2,160.5,191.2,365.3,125.5,383.7
87,79.7,95.1,93.8,94.6,87.1,94.9,243.1
221.5,143.3,164.9,219.1,183.8,198,279.1,337.9
86.2,96.4,83.8,95.4,125.6,521.7,353.4,293.6
96.1,103,136.7,132.8,151.2,171,171.8,155.3
59.2,120.9,117.4,129.1,75.8,401.8,722.6,599.1
80.2,193.1,147.5,72.7,50.9,91.9,919.2,1456.7
249.3,211,341.8,155.8,172,204.5,246.1,433.9
86.2,88.8,89.5,133.2,69.1,48.5,192.2,201.3
206.4,55.7,64,90.9,127.6,106.8,86.1,126.1
111.1,103,144.2,181.7,141.2,107.3,145.9,140.9
105.4,112.4,152.2,149.6,244.8,762.6,644.4,482.6
45.8,43.4,48.1,53.1,44.8,62.9,287.1,429.8
646.4,108.9,93.1,208.2,197.8,181.5,182.2,171.6
404.9,340.7,369.2,514.8,428.4,402.9,400.4,397.8
274.7,101.8,101.2,98.3,102.6,125.8,149.6,484.4
71.9,79.4,95,79.6,73.7,444.5,646,798.6
107.4,51.8,56.5,51.7,53.2,82.7,1186.4,129.1
254.2,186.4,159,189.6,268.7,351.5,372.8,302.1
459.4,70.6,87.6,106.8,101.1,55.3,53.6,46.2
574.8,154,122,203.5,139.3,151.4,163.5,178.3
72.6,65.3,63.6,63.6,54.3,63,72.7,97.1
71.8,73.6,87.7,127.2,155.2,371.6,363.8,627
176,184.2,158.2,191.5,250.5,236.5,245.1,252.5
76.3,65.6,169,89.2,84.2,132.4,161.4,492.1
162.3,113.5,102.7,124.2,122.1,153.8,757.2,769.8
492,81.3,77.7,79.4,92.9,91.4,81.2,269.1
133.7,100.2,165.5,333.8,664.9,1109.1,1214.7,1314.2
417.3,57.6,191.7,65.8,59.4,73,109.3,1468.7
296,205.7,160.8,196.2,195.4,159,209,277.2
180.8,172.4,172.2,311.9,305.8,314.2,305.7,244.4
113.3,100.2,145.1,168.8,206.5,259.2,266.8,134.5
39.8,36.2,39,42.9,39.1,73.8,295.7,177.1
449.8,173.9,170.1,188.9,209.4,280.2,563.4,592.9
445.6,420.3,281.3,265.8,236,229.6,193.2,146.3
144.7,224.1,573.9,746.2,1009.5,764.6,577.7,617.3
10536.7,303.2,246,461.1,517.2,216.8,188.1,185.6
108.9,71.8,74.7,87.8,87,84.8,92.7,102.5
572.6,101.4,60.3,51.9,37.2,44.8,47.3,50.2
444.4,121.7,137.4,295.3,234.4,232.4,234.1,238.2
387.8,105.7,112.9,112.4,123.5,144.3,224.9,293.1
33.3,37.1,33.7,48.3,61.7,75.8,106.4,137.9
99.9,147.5,201.5,255.5,242.3,543.6,682.4,721.2
39.2,41.8,61.2,52.8,56.3,73.8,526.3,595.1
224.1,223.7,210.5,206.5,213.9,212.4,209.7,232.1
974.9,72,83.1,54.9,52.6,71.7,1219.8,771
406.8,463.4,913.7,671.6,231.9,189.9,182.8,381
1037.4,205.1,156.1,103.9,82.9,97.3,101.3,429
668.7,177.8,118.6,95,116.8,121.5,109.7,141.6
518.6,244.8,262.6,359.6,331.3,230.7,241,226.9
532,231,164.6,167.4,190,178.3,611,577.1
329.5,181.9,190.9,215.5,226,202.4,211.2,205.8
349.6,144.9,133.3,113.6,127.6,153,187.9,143.3
10620.1,392.2,425.7,560.9,610.8,279.4,203.5,176
88.5,117.5,183.9,196.6,252.5,175,129.9,95.6
469.2,44.5,54.4,43.7,67.4,112.8,145,144.2
405.6,58.5,63.9,103.5,110.3,481.1,734.6,694
20.6,25.8,25.9,45.3,38.8,54.2,125.2,266.1
464.9,158.5,137.8,111.3,136.3,957.8,1098.3,1113.9
95.2,40.9,34.2,44.6,63.1,68.3,63.7,61.5
188.9,222.8,206.3,211,217.4,406.2,1040.5,807.7
404.7,165.4,163.6,158.9,163.4,168.4,162.9,183
569.4,143.4,131.1,131.1,166.3,148.9,159.6,142.7
87.6,85.8,101.5,198.2,569.1,603,927.4,857.5
35.3,40.2,34.1,57.6,91.4,132.4,344.4,288.9
265.2,78.3,88.7,87.5,102.8,93.7,112.4,121
1077.3,121.7,86.7,184.3,178.8,227.2,203.3,157.9
134.3,141.7,193.9,284.3,365.6,823.3,1017.1,1030.5
544,435.3,402.5,431.8,329.3,378.9,788.1,699.6
87.3,60.9,56.9,58.2,72.1,63.6,68.7,79.3
131.4,183.4,162,144.9,180.9,191.7,151.6,194.9
80.9,45.8,161.2,52.6,21.7,23.8,33.6,36.5
62.2,104.9,105.9,125.3,117.3,99.6,89.4,88.1
253.8,178.3,183.7,179.6,208,198.5,186.9,252.5
100.8,101,105.8,102.5,109.5,122.7,138.7,141.1
157,62,517.8,322.6,57.2,56.5,49.7,53.8
