file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
LS,28.7101,30.9136,Meow,-51.30847389914773,,,15.891827212629764
LS,31.7198,33.3881,Meow,-51.96039951347306,,,14.212192448833234
LS,33.6452,35.2506,Meow,-54.85654842779503,,,18.059969273001315
LS,35.9879,38.5376,Meow,-53.01541819852941,,,18.074887171039688
LS,39.2599,40.2725,Meow,-55.83787128712871,,,16.351335729250962
LS,40.7709,42.4497,Meow,-52.383916945684526,,,15.9076609121615
LS,42.5966,43.478,Meow,-50.91469504616477,,,10.352615318331987
LS,44.0459,46.0815,Meow,-52.48974609375,,,18.28931702848
LS,46.9321,48.9834,Meow,-51.22250857469512,,,17.169240614330704
LS,49.391,52.0509,Meow,-52.88451230615601,,,18.042425765595482
LS,52.5335,55.0098,Meow,-54.10472845262097,,,19.84639143782495
BR,0.1326,0.9552,Meow,-41.67514410251525,,,14.334306862499508
BR,1.1796,3.4231,Meow,-46.042349679129465,,,15.15191977576483
BR,3.82,4.7807,Meow,-42.94792683919271,,,13.759497091966244
BR,5.4857,7.1942,Meow,-45.55999577394006,,,14.79366561555166
BR,7.3043,9.1451,Meow,-44.28642737347147,,,19.134364319570068
BR,9.7827,10.6801,Meow,-44.170559353298614,,,16.38003916478397
BR,10.9562,13.9361,Meow,-44.768531748112416,,,12.988520007076636
BR,14.5934,17.6192,Meow,-46.412799092409244,,,17.870248848811247
BR,17.6808,18.4861,Meow,-44.97313850308642,,,16.47375566808094
BR,19.1082,20.8627,Meow,-45.034210379464284,,,15.148716144201877
BR,21.2424,23.0487,Meow,-43.82957095994475,,,13.086208983017979
BR,23.9212,25.1638,Meow,-43.61690398185484,,,13.764796526946244
BR,25.4041,27.5905,Meow,-46.2564479880137,,,13.123701622180555
BR,28.1764,30.2126,Meow,-41.818167892156865,,,16.578671338932303
BR,30.5656,32.3163,Meow,-45.117472098214286,,,13.27965193263585
BR,32.8947,35.3065,Meow,-44.20600200985477,,,17.219484766547353
BR,35.5094,36.5312,Meow,-44.51990942861519,,,13.829656681296479
BR,37.1923,39.7469,Meow,-39.85231694240196,,,12.91483810683988
BR,40.1675,42.1361,Meow,-43.34857828362944,,,14.653391185850491
BR,42.7693,43.761,Meow,-44.33607066761363,,,18.74389815288094
BR,44.0336,47.1367,Meow,-44.13221396169355,,,11.778979710160858
BR,47.58,50.3228,Meow,-41.09309064210766,,,13.324149250427144
WCH,0.1092,1.6198,WCH,-47.48283254863411,,,17.475465585313636
WCH,1.6681,4.0367,WCH,-47.44249818697257,,,18.782449504587028
WCH,4.23,5.3056,WCH,-44.684773763020836,,,24.434966288442038
WCH,5.8882,7.6525,WCH,-50.11482932350852,,,16.85747911593727
WCH,7.6767,10.4561,WCH,-45.793190057329134,,,13.943085666789617
WCH,10.8908,12.0147,WCH,-48.023119245256694,,,18.21353657140823
WCH,12.2201,13.8394,WCH,-41.724365234375,,,25.19698054732071
WCH,13.8515,15.3863,WCH,-48.55204184538399,,,21.449534919690343
WCH,15.8848,18.5313,WCH,-48.40360038325472,,,22.767593939709865
WCH,18.6439,19.514,WCH,-48.15196210488506,,,17.726895410326428
WCH,19.5744,20.7104,WCH,-51.65516635827851,,,24.834288834492206
WCH,21.1212,22.1363,WCH,-46.16261201746323,,,16.022958504470257
WCH,22.4143,23.5019,WCH,-46.856794724770644,,,14.570405588410779
WCH,23.7437,25.0126,WCH,-43.12213182824803,,,23.45881129251272
WCH,25.1939,25.6289,WCH,-45.56334062056108,,,19.00911908560285
WCH,25.919,26.8736,WCH,-52.335366981907896,,,11.332462489112398
WCH,27.2003,29.7139,WCH,-47.04150974228088,,,10.6383118959056
WCH,30.0401,31.2969,WCH,-41.556070963541664,,,9.18484090886438
WCH,31.5512,33.5935,WCH,-46.39268344056372,,,22.92647398545385
WCH,34.0044,35.66,WCH,-48.876635448042165,,,14.589370018588266
WCH,36.3399,39.0468,WCH,-46.548233538976014,,,18.292996305803648
WCH,39.1072,40.3157,WCH,-45.75677944214876,,,25.295578132848327
WCH,40.7601,41.5819,WCH,-54.77124618902439,,,17.821364740908855
WCH,41.5819,43.89,WCH,-40.113737824675326,,,14.679500456391118
WCH,43.9522,46.0911,WCH,-44.910603460864486,,,16.116005150781962
WCH,46.6953,47.94,WCH,-45.232685704385084,,,14.435077145746087
WCH,48.3328,50.1697,WCH,-44.665214206861414,,,16.412486639815103
WCH,50.1948,51.4637,WCH,-41.55602931225393,,,14.988178452499291
WCH,52.0316,54.0256,WCH,-48.42562912217337,,,7.29499128953897
WCH,54.521,55.4516,WCH,-53.313313802083336,,,20.322228121476947
WCH,55.8262,57.3851,WCH,-47.49275403145032,,,16.94703091309137
WCL,0.2994,1.5325,WCL,-45.01904693851626,,,18.705354511459298
WCL,1.5574,3.6625,WCL,-44.39706290728673,,,15.091535776139715
WCL,3.8742,4.8333,WCL,-46.02296447753906,,,11.859961889013764
WCL,5.4373,7.0316,WCL,-50.850116081957545,,,20.89829920848471
WCL,7.0316,9.3982,WCL,-48.89856523602321,,,11.249156651405649
WCL,10.1233,11.2941,WCL,-45.82644731570513,,,18.966173388062387
WCL,11.2941,14.1589,WCL,-44.58377267263986,,,16.377467685260022
WCL,14.6881,16.3572,WCL,-45.598091902133234,,,20.485997594011682
WCL,16.3572,18.101,WCL,-43.75000561242816,,,11.482424957022218
WCL,18.3751,19.2496,WCL,-46.47056562051006,,,15.114480339319996
WCL,19.8226,20.7443,WCL,-45.96395741338315,,,16.781153105841256
WCL,20.8315,21.8404,WCL,-44.84512782332921,,,14.524663096198601
WCL,21.9899,24.1323,WCL,-44.82220173773364,,,14.92239038761392
WCL,24.8326,27.1051,WCL,-45.573315322136565,,,9.798614646144038
WCL,27.2241,28.3202,WCL,-41.342737926136365,,,9.092664047041197
WCL,28.6191,30.1014,WCL,-46.99278135557432,,,15.416862217988552
WCL,30.3131,31.9075,WCL,-48.419276975235846,,,15.812679453884172
WCL,32.517,35.4565,WCL,-47.52701490752551,,,18.231704469742994
WCL,36.2039,38.5331,WCL,-44.43032457081545,,,20.390412363095937
WCL,38.5331,40.393,WCL,-46.84634891633065,,,11.08850536011524
WCL,40.9162,42.1119,WCL,-42.16578776041667,,,19.348778815562177
WCL,42.33,44.5284,WCL,-42.7921875,,,19.433882016375644
WCL,44.7589,45.9671,WCL,-47.45553412319215,,,19.378478355044017
WCL,46.3782,47.138,WCL,-43.808503803453945,,,15.09918844878396
WCL,47.3996,48.0722,WCL,-44.712923420009325,,,17.613279444660872
WCL,48.3088,49.0437,WCL,-50.77184222495719,,,14.80913187477519
HZ,0.0406,0.915,Meow,-45.62906620420259,,,18.276608986163588
HZ,0.915,3.4979,Meow,-47.66619352592054,,,19.12306308214847
HZ,3.7296,4.6787,Meow,-46.01187808388158,,,21.655441268388174
HZ,4.8916,6.4908,Meow,-50.73414916992188,,,20.286266525009385
HZ,6.6526,8.8559,Meow,-49.84129527698864,,,14.832186728387606
HZ,9.0966,9.9997,Meow,-49.21897243923611,,,19.249035623871194
HZ,10.0933,13.0904,Meow,-47.63783528645833,,,14.338262082078128
HZ,13.3311,16.6906,Meow,-48.859462193080354,,,19.439112337696045
HZ,16.7127,18.7377,Meow,-50.221511314655174,,,17.88339021360523
HZ,18.8247,21.3731,Meow,-47.52006740196079,,,19.608891241837593
HZ,21.5743,22.7881,Meow,-49.331978790030995,,,20.475152196125624
HZ,22.8965,24.8582,Meow,-49.547243702168366,,,20.01711894167388
HZ,24.8582,26.8371,Meow,-45.78467290088384,,,15.957529370145688
HZ,26.9248,28.7657,Meow,-49.18565302309783,,,23.167949500381475
HZ,29.0089,31.2006,Meow,-48.06333832762557,,,20.797173629236013
HZ,31.2597,32.2837,Meow,-50.526754940257355,,,15.975282587655922
HZ,32.3707,34.8961,Meow,-46.687824234189726,,,17.914085093051426
HZ,35.0202,36.8437,Meow,-47.877199948489015,,,17.48091103731376
HZ,37.4526,38.442,Meow,-53.350087791982325,,,17.01861605848623
HZ,38.4658,39.4322,Meow,-47.306897350193296,,,15.712877106752437
HZ,39.4667,41.8943,Meow,-46.17605452674897,,,17.317321309877812
HZ,41.9793,44.1308,Meow,-47.64376816860465,,,15.964818810958942
